"","year_commencing","yQ","operator","region","ppm","p_journey_millions","p_km_billions","trains_planned","yrly_stations_managed","yrly_fte","p_journeys_per_fte","p_km_per_fte","trains_planned_per_fte","p_journeys_per_station","p_km_per_station","trains_planned_per_station"
"138",2022,2022 Q3,"ScotRail","regional",90.2080055832878,16.70519083,0.563315612894242,160070,355,4925.5,3391.57259770582,114367.193765961,32.498223530606,47056.8755774648,1586804.54336406,450.901408450704
"139",2022,2022 Q3,"South Western Railway","lse",88.0925548559131,35.11180297,1.05359349931038,134337,187,5265.06,6668.8324482532,200110.444954166,25.5148089480462,187763.652245989,5634189.83588438,718.379679144385
"140",2022,2022 Q3,"Southeastern","lse",86.8069080797067,29.68840025,0.823729116435287,130140,164,4555.72,6516.73067045385,180812.059660226,28.5662858999236,181026.830792683,5022738.51484931,793.536585365854
"141",2022,2022 Q3,"TfW Rail","regional",84.1861096111233,5.97409061,0.262148822322266,80556,248,2769,2157.49028891296,94672.7419004211,29.092091007584,24089.0750403226,1057051.70291236,324.822580645161
"142",2022,2022 Q3,"TransPennine Express","regional",84.7196901213556,4.87773012244457,0.368808140349083,21216,19,1569.5,3107.82422583279,234984.479355899,13.5176807900605,256722.638023398,19410954.7552149,1116.63157894737
"143",2022,2022 Q3,"Heathrow Express","lse",86.6155459647042,1.107956,0.028529317453824,13008,3,183,6054.4043715847,155897.909583738,71.0819672131148,369318.666666667,9509772.484608,4336
"144",2022,2022 Q3,"Hull Trains","longdistance",81.451742929928,0.27599338,0.0629729323451712,1108,0,101,2732.60772277228,623494.37965516,10.970297029703,NA,NA,NA
"145",2022,2022 Q4,"Avanti West Coast","longdistance",64.0422019145823,6.1859278,1.15087917269723,14796,16,3278.647,1886.73187445919,351022.5933738,4.51283715508257,386620.4875,71929948.2935769,924.75
"146",2022,2022 Q4,"c2c","lse",90.6570745100811,8.40367325,0.187803077239261,24246,25,633.4,13267.5611777708,296499.964065774,38.2791285127881,336146.93,7512123.08957044,969.84
"147",2022,2022 Q4,"Caledonian Sleeper","regional",84.9454383490461,0.0550965899999999,0.0366860991703219,481,0,187,294.634171122994,196182.348504395,2.57219251336898,NA,NA,NA
"148",2022,2022 Q4,"Chiltern Railways","lse",91.8041440576002,4.78891646,0.259491867251569,22530,35,895.5,5347.75707426019,289773.162759988,25.1591289782245,136826.184571429,7414053.35004483,643.714285714286
"149",2022,2022 Q4,"CrossCountry","longdistance",73.7083159772707,7.11144137,0.601798622951243,18177,0,1913.6,3716.26325773411,314485.066341578,9.49885033444816,NA,NA,NA
"150",2022,2022 Q4,"East Midlands Railway","mutli",79.1762093065466,6.11575917999999,0.509134096192803,35025,102,2294,2665.98046207497,221941.628680385,15.2680906713165,59958.4233333332,4991510.74698826,343.382352941176
"151",2022,2022 Q4,"Elizabeth line","lse",91.2194202129471,41.6579620277299,0.402729637054526,74435,24,1255.371429,33183.774192562,320805.163914979,59.2932085918932,1735748.41782208,16780401.5439386,3101.45833333333
"152",2022,2022 Q4,"Govia Thameslink Railway","lse",78.5871425185865,62.8142887271428,1.66499194844826,246093,235,7413,8473.53146191054,224604.336766257,33.1974908943747,267294.845647416,7085072.12105643,1047.20425531915
"153",2022,2022 Q4,"Great Western Railway","mutli",82.7977554281462,18.91397282,1.26611740893116,118279,194,6230,3035.95069341894,203229.118608533,18.985393258427,97494.705257732,6526378.39655237,609.685567010309
"154",2022,2022 Q4,"Greater Anglia","mutli",91.8496029523629,16.5649110871428,0.70082762380062,90426,134,2798.69,5918.80883096835,250412.737316609,32.3101165187999,123618.73945629,5230056.89403448,674.820895522388
"155",2022,2022 Q4,"London North Eastern Railway","mutli",74.8801624595622,5.42575365,1.23071476507702,12100,11,3016.5989,1798.63277481139,407980.910248631,4.01113983035663,493250.331818182,111883160.461547,1100
"156",2022,2022 Q4,"London Overground","lse",93.2937798207466,38.7645510892228,0.26498499980172,121066,81,1529,25352.8784102177,173306.082277122,79.1798561151079,478574.70480522,3271419.75063852,1494.64197530864
"157",2022,2022 Q4,"Merseyrail","regional",94.8878746537054,6.47680274,0.113781674002994,46990,66,1148.5,5639.35806704397,99069.8075777048,40.9142359599478,98133.3748484848,1723964.75762112,711.969696969697
"158",2022,2022 Q4,"Northern Trains","regional",75.74717308791,19.68188303,0.582488561091444,151528,465,6854,2871.59075430406,84985.2000425217,22.1079661511526,42326.630172043,1252663.57223966,325.866666666667
"159",2022,2022 Q4,"ScotRail","regional",83.820959965635,15.63607469,0.474785307036437,155308,355,4925.5,3174.51521469902,96393.3219036518,31.5314181301391,44045.2808169014,1337423.40010264,437.487323943662
"160",2022,2022 Q4,"South Western Railway","lse",82.2178714961575,34.12220779,0.958133644989776,115854,187,5265.06,6480.87729104702,181979.625111542,22.0043076432177,182471.699411765,5123709.33149613,619.540106951872
"161",2022,2022 Q4,"Southeastern","lse",79.7113636651993,28.7140071,0.760567081470831,121040,164,4555.72,6302.84721185674,166947.723185541,26.5687970287902,175085.409146341,4637604.15530994,738.048780487805
"162",2022,2022 Q4,"TfW Rail","regional",80.9065137709157,5.92065182,0.2355691754279,74909,248,2769,2138.19133983387,85073.7361603106,27.0527266161069,23873.5960483871,949875.707370565,302.052419354839
"163",2022,2022 Q4,"TransPennine Express","regional",80.2365832790411,4.76926553094329,0.341475970164906,18200,19,1569.5,3038.71648992882,217569.907718959,11.5960496973558,251013.975312805,17972419.4823635,957.894736842105
"164",2022,2022 Q4,"Heathrow Express","lse",86.7316378847075,1.118263,0.028794717591552,12295,3,183,6110.72677595628,157348.183560393,67.1857923497268,372754.333333333,9598239.197184,4098.33333333333
"165",2022,2022 Q4,"Hull Trains","longdistance",79.2162778009563,0.27219732,0.0609651492429196,1113,0,101,2695.02297029703,603615.339038808,11.019801980198,NA,NA,NA
"166",2023,2023 Q1,"Avanti West Coast","longdistance",68.6794679517124,6.82335234999999,1.25560602439709,20337,16,3297,2069.56395207764,380832.885774064,6.16833484986351,426459.521874999,78475376.5248181,1271.0625
"167",2023,2023 Q1,"c2c","lse",94.1438287177814,8.76325619999999,0.20399281621602,26062,25,639.26,13708.438194162,319107.743666145,40.7690141726371,350530.248,8159712.6486408,1042.48
"168",2023,2023 Q1,"Caledonian Sleeper","regional",89.0853966649823,0.07413224,0.0507317585588352,495,0,198,374.405252525253,256221.0028224,2.5,NA,NA,NA
"169",2023,2023 Q1,"Chiltern Railways","lse",91.6316154851355,4.72064625,0.251013013104775,24488,35,866,5451.09266743649,289853.363862327,28.2771362586605,134875.607142857,7171800.37442214,699.657142857143
"170",2023,2023 Q1,"CrossCountry","longdistance",84.8669916803561,6.9165415,0.597208378479609,18871,0,1854,3730.60490830636,322118.866493856,10.1785329018339,NA,NA,NA
"171",2023,2023 Q1,"East Midlands Railway","mutli",84.4195492833057,6.59191621,0.56482730212563,38406,102,2409.74,2735.53006133442,234393.462417369,15.9378190178194,64626.6295098039,5537522.56985912,376.529411764706
"172",2023,2023 Q1,"Elizabeth line","lse",91.1923494257755,44.54497293591,0.418374878644881,75341,29,1277.114286,34879.3944474833,327593.92266706,58.9931541960686,1536033.54951414,14426719.9532718,2597.96551724138
"173",2023,2023 Q1,"Govia Thameslink Railway","lse",83.232421875,63.1479768599999,1.67423465147165,253440,235,7244.51,8716.66639427648,231103.918894673,34.983732509169,268714.795148936,7124402.77221979,1078.46808510638
"174",2023,2023 Q1,"Great Western Railway","mutli",86.2945379941921,18.83118623,1.2989767924608,126121,194,6185,3044.65420048504,210020.499993662,20.3914308811641,97067.970257732,6695756.66216907,650.10824742268
"175",2023,2023 Q1,"Greater Anglia","mutli",95.1046435922207,16.7840673550892,0.720108143749417,95228,134,2792,6011.48544236719,257918.389595063,34.1074498567335,125254.233993203,5373941.37126431,710.65671641791
"176",2023,2023 Q1,"London North Eastern Railway","mutli",82.6842479835521,6.04115956,1.40983646098192,12646,11,3240,1864.55541975309,435134.710179605,3.90308641975309,549196.323636364,128166950.998356,1149.63636363636
"177",2023,2023 Q1,"London Overground","lse",93.4081875759255,41.5502956957694,0.28580981646765,127181,82,1505,27608.1698975212,189906.854795781,84.5056478405316,506710.923119139,3485485.56667866,1550.98780487805
"178",2023,2023 Q1,"Merseyrail","regional",94.8483417296389,6.02717314999999,0.106764806236239,47640,66,1225,4920.14134693877,87154.9438663176,38.8897959183673,91320.8053030302,1617648.57933695,721.818181818182
"179",2023,2023 Q1,"Northern Trains","regional",83.0576527769773,21.00213234,0.630109831629358,195199,465,6912.1,3038.45898352165,91160.4044544144,28.2401874972874,45165.876,1355074.9067298,419.782795698925
"180",2023,2023 Q1,"ScotRail","regional",90.7610824656579,16.83705557,0.514351109808011,172948,357,4968,3389.10136272142,103532.832086959,34.8123993558776,47162.6206442577,1440759.41122692,484.448179271709
"181",2023,2023 Q1,"South Western Railway","lse",85.459579417024,34.80731799,0.978498696923447,128762,187,5217.23,6671.60887865783,187551.382040555,24.6801463611917,186135.390320856,5232613.3525318,688.566844919786
"182",2023,2023 Q1,"Southeastern","lse",83.7140758951458,29.41099766,0.77001089142422,126299,164,4481,6563.48977014059,171839.074185276,28.1854496764115,179335.351585366,4695188.3623428,770.115853658537
"183",2023,2023 Q1,"TfW Rail","regional",81.3662386183846,5.39226493,0.222891826335425,78691,248,2993.4,1801.38468965056,74461.0898427958,26.2881673013964,21743.00375,898757.364255746,317.302419354839
"184",2023,2023 Q1,"TransPennine Express","regional",80.3731315326115,4.47821611854148,0.309134343170304,20020,19,1602,2795.390835544,192967.754787955,12.4968789013733,235695.585186394,16270228.5879107,1053.68421052632
"185",2023,2023 Q1,"Heathrow Express","lse",88.0494984313877,1.112708793,0.0286516995355008,12910,3,142,7835.97741549296,201772.531940146,90.9154929577465,370902.931,9550566.5118336,4303.33333333333
"186",2023,2023 Q1,"Hull Trains","longdistance",86.7428325070058,0.32785653,0.0741806044693401,1160,0,100,3278.5653,741806.044693401,11.6,NA,NA,NA
"187",2023,2023 Q2,"Avanti West Coast","longdistance",73.4608635476137,7.89089517999999,1.53994047595711,20231,16,3297,2393.3561358811,467073.24111529,6.13618441006976,493180.948749999,96246279.7473194,1264.4375
"188",2023,2023 Q2,"c2c","lse",92.5399198260669,8.91259793,0.208179082513036,26710,25,639.26,13942.0547664487,325656.356588925,41.7826862309545,356503.9172,8327163.30052144,1068.4
"189",2023,2023 Q2,"Caledonian Sleeper","regional",85.729074238391,0.07703091,0.0497916024375052,483,0,198,389.045,251472.73958336,2.43939393939394,NA,NA,NA
"190",2023,2023 Q2,"Chiltern Railways","lse",90.6767813940749,5.34636759,0.290798535895084,25037,35,866,6173.63463048499,335795.076091321,28.9110854503464,152753.359714286,8308529.5970024,715.342857142857
"191",2023,2023 Q2,"CrossCountry","longdistance",79.2100163645474,7.33562052,0.644702560940401,20384,0,1854,3956.64537216828,347736.009137217,10.9946062567422,NA,NA,NA
"192",2023,2023 Q2,"East Midlands Railway","mutli",82.8797581252545,7.01140928,0.596575924939906,39643,102,2409.74,2909.61235651979,247568.586212581,16.4511524064837,68739.3066666667,5848783.57784222,388.656862745098
"193",2023,2023 Q2,"Elizabeth line","lse",88.5967915276436,51.0615397903617,0.493722084512944,83876,29,1277.114286,39981.965866414,386591.936152646,65.676189609236,1760742.75139178,17024899.4659636,2892.27586206897
"194",2023,2023 Q2,"Govia Thameslink Railway","lse",86.0603277381009,68.3250341257142,1.90358769355428,252907,235,7244.51,9431.28439683487,262762.794661651,34.9101595553046,290744.826066869,8100373.16406077,1076.2
"195",2023,2023 Q2,"Great Western Railway","mutli",84.9073834171738,20.94099319,1.47993517829317,128745,194,6185,3385.77092805174,239278.120985153,20.8156831042846,107943.263865979,7628531.84687201,663.634020618557
"196",2023,2023 Q2,"Greater Anglia","mutli",95.1664303562955,18.8750564270982,0.829969666024031,100705,134,2792,6760.40702976297,297267.072358177,36.0691260744986,140858.630052972,6193803.47779128,751.529850746269
"197",2023,2023 Q2,"London North Eastern Railway","mutli",83.7953599048185,6.35866794,1.49548981291535,13208,11,3240,1962.55183333333,461570.929912145,4.07654320987654,578060.721818182,135953619.355941,1200.72727272727
"198",2023,2023 Q2,"London Overground","lse",93.8382880498325,45.5512581509999,0.313441366020579,137764,82,1505,30266.6167116278,208266.688385767,91.5375415282392,555503.148182926,3822455.68317779,1680.0487804878
"199",2023,2023 Q2,"Merseyrail","regional",94.4572146192961,7.06887508999999,0.128315090957011,50962,66,1225,5770.51027755101,104747.013026131,41.6016326530612,107104.168030303,1944168.0448032,772.151515151515
"200",2023,2023 Q2,"Northern Trains","regional",83.6000712910464,20.56686161,0.669852720756679,203191,465,6912.1,2975.48669868781,96910.1605527523,29.3964207693754,44229.8099139785,1440543.48549823,436.969892473118
"201",2023,2023 Q2,"ScotRail","regional",91.6277814229928,19.29273134,0.633996772591818,179405,357,4968,3883.40002818035,127616.097542636,36.1121175523349,54041.2642577031,1775901.3237866,502.535014005602
"202",2023,2023 Q2,"South Western Railway","lse",88.7670452119601,38.15980009,1.13476207460014,138859,187,5217.23,7314.18781422326,217502.788759579,26.6154645281117,204063.102085561,6068246.38823604,742.561497326203
"203",2023,2023 Q2,"Southeastern","lse",89.4914444493256,31.19991111,0.849789360235284,130074,164,4481,6962.71169604999,189642.794071699,29.027895559027,190243.360426829,5181642.44045905,793.134146341463
"204",2023,2023 Q2,"TfW Rail","regional",77.1797274530718,5.98271008999999,0.263132365939407,71652,248,2993.4,1998.63369078639,87904.177837712,23.9366606534376,24123.8310080645,1061017.60459438,288.91935483871
"205",2023,2023 Q2,"TransPennine Express","regional",83.1010452961672,5.1418055945324,0.392469320391666,22755,19,1602,3209.61647598777,244987.091380566,14.2041198501873,270621.347080653,20656280.020614,1197.63157894737
"206",2023,2023 Q2,"Heathrow Express","lse",90.6793786614399,1.288937,0.033189488437248,13156,3,142,9077.02112676056,233728.791811606,92.6478873239437,429645.666666667,11063162.812416,4385.33333333333
"207",2023,2023 Q2,"Hull Trains","longdistance",83.3594597853611,0.35753744,0.0796602686741452,1185,0,100,3575.3744,796602.686741452,11.85,NA,NA,NA
"208",2023,2023 Q3,"Avanti West Coast","longdistance",74.516120784434,7.99035298,1.58596366153002,19556,16,3297,2423.52228692751,481032.351085842,5.93145283591143,499397.06125,99122728.8456262,1222.25
"209",2023,2023 Q3,"c2c","lse",93.5071922523064,9.03652076,0.212432310314737,27083,25,639.26,14135.9083315083,332309.717978189,42.3661733879798,361460.8304,8497292.41258948,1083.32
"210",2023,2023 Q3,"Caledonian Sleeper","regional",92.3436890679838,0.07641192,0.0497528946243648,550,0,198,385.918787878788,251277.2455776,2.77777777777778,NA,NA,NA
"211",2023,2023 Q3,"Chiltern Railways","lse",92.6715487690869,5.01261634,0.267227489790961,22921,35,866,5788.2405773672,308576.778049609,26.4676674364896,143217.609714286,7635071.1368846,654.885714285714
"212",2023,2023 Q3,"CrossCountry","longdistance",77.8933988830733,7.70696754,0.674976390150712,19556,0,1854,4156.94042071197,364064.935356371,10.5480043149946,NA,NA,NA
"213",2023,2023 Q3,"East Midlands Railway","mutli",82.290493409129,7.03830565,0.587889699335262,40397,102,2409.74,2920.77388016965,243963.954341656,16.7640492335273,69002.9965686275,5763624.50328688,396.049019607843
"214",2023,2023 Q3,"Elizabeth line","lse",87.4145413191693,55.36033591242,0.546239399266065,91136,29,1277.114286,43347.9889147681,427713.796058863,71.3608805406472,1908977.10042828,18835841.3540022,3142.62068965517
"215",2023,2023 Q3,"Govia Thameslink Railway","lse",85.2932770688145,69.2805147342857,1.94291448548798,246929,235,7244.51,9563.17469839723,268191.290437584,34.0849829733136,294810.70099696,8267721.21484247,1050.76170212766
"216",2023,2023 Q3,"Great Western Railway","mutli",82.2271609303143,20.52455317,1.47504557034552,134956,194,6185,3318.44028617623,238487.561899033,21.8198868229588,105796.665824742,7603327.6821934,695.649484536082
"217",2023,2023 Q3,"Greater Anglia","mutli",94.9539648176074,18.6753337935267,0.83233371705857,101126,134,2792,6688.8731352173,298113.795508084,36.2199140401146,139368.162638259,6211445.64969082,754.671641791045
"218",2023,2023 Q3,"London North Eastern Railway","mutli",84.8681604556306,6.14424488,1.44635860108675,13344,11,3240,1896.37187654321,446406.975644059,4.11851851851852,558567.716363636,131487145.553341,1213.09090909091
"219",2023,2023 Q3,"London Overground","lse",93.8205566769473,44.5924113132,0.3075358221768,135390,82,1505,29629.509178206,204342.738987907,89.9601328903654,543809.894063415,3750436.85581463,1651.09756097561
"220",2023,2023 Q3,"Merseyrail","regional",93.6132476644629,6.9782783,0.126519838789006,47603,66,1225,5696.55371428571,103281.50105225,38.8595918367347,105731.489393939,1916967.25437888,721.257575757576
"221",2023,2023 Q3,"Northern Trains","regional",81.3470969400539,20.60753904,0.683356960114456,197823,465,6912.1,2981.37165839615,98863.8706202827,28.6198116346696,44317.2882580645,1469584.8604612,425.425806451613
"222",2023,2023 Q3,"ScotRail","regional",90.6544983294005,21.07238664,0.687651562750268,179020,357,4968,4241.62371980676,138416.176076946,36.0346215780998,59026.2931092437,1926194.85364221,501.456582633053
"223",2023,2023 Q3,"South Western Railway","lse",88.6108167943628,37.00585142,1.11934078952978,126537,187,5217.23,7093.00748098129,214546.951069778,24.2536748427806,197892.253582888,5985779.6231539,676.668449197861
"224",2023,2023 Q3,"Southeastern","lse",88.2305067129929,31.35996051,0.877754026101807,133052,164,4481,6998.42903592948,195883.513970499,29.6924793572863,191219.271402439,5352158.69574273,811.292682926829
"225",2023,2023 Q3,"TfW Rail","regional",82.0487081881814,6.38247630999999,0.270442987379136,81831,248,2993.4,2132.18290572593,90346.4245938184,27.3371417117659,25735.7915725806,1090495.91685135,329.963709677419
"226",2023,2023 Q3,"TransPennine Express","regional",83.5799175357749,5.56858858596674,0.434353153597234,24444,19,1602,3476.02283768211,271131.806240471,15.2584269662921,293083.609787723,22860692.2945913,1286.52631578947
"227",2023,2023 Q3,"Heathrow Express","lse",87.1432984309924,1.102118,0.028378991849472,13412,3,142,7761.39436619718,199852.055277972,94.4507042253521,367372.666666667,9459663.949824,4470.66666666667
"228",2023,2023 Q3,"Hull Trains","longdistance",85.1637991986801,0.37058162,0.0830721983330765,1212,0,100,3705.8162,830721.983330765,12.12,NA,NA,NA
"229",2023,2023 Q4,"Avanti West Coast","longdistance",59.4247001031319,8.53811502,1.59966521423533,21055,16,3297,2589.66181983621,485188.114721059,6.38610858356081,533632.18875,99979075.8897081,1315.9375
"230",2023,2023 Q4,"c2c","lse",91.4550984117839,8.91753645,0.202951615645278,25788,25,639.26,13949.7801364077,317478.9845216,40.340393580077,356701.458,8118064.62581112,1031.52
"231",2023,2023 Q4,"Caledonian Sleeper","regional",87.3976405274115,0.06636017,0.0448994827223078,515,0,198,335.152373737374,226765.06425408,2.6010101010101,NA,NA,NA
"232",2023,2023 Q4,"Chiltern Railways","lse",90.1864256541447,5.54631271999999,0.294402247618406,25464,35,866,6404.51815242493,339956.406025873,29.4041570438799,158466.077714285,8411492.78909731,727.542857142857
"233",2023,2023 Q4,"CrossCountry","longdistance",67.5524646519856,8.98159841,0.745084556805726,19864,0,1854,4844.44358683927,401879.480477738,10.7141316073355,NA,NA,NA
"234",2023,2023 Q4,"East Midlands Railway","mutli",71.5536105032822,7.49223292,0.610507765807568,40542,102,2409.74,3109.14576676322,253350.056772751,16.8242217002664,73453.2639215686,5985370.25301537,397.470588235294
"235",2023,2023 Q4,"Elizabeth line","lse",85.2461906274446,58.461678790634,0.574059877908105,87927,29,1277.114286,45776.3877763356,449497.655927173,68.8481845077411,2015919.95829772,19795168.2037278,3031.96551724138
"236",2023,2023 Q4,"Govia Thameslink Railway","lse",80.3256496070394,70.9608154437027,1.90232612689528,260232,235,7244.51,9795.11594900175,262588.653600489,35.9212700375871,301960.916781714,8095004.79529906,1107.37021276596
"237",2023,2023 Q4,"Great Western Railway","mutli",77.3646821190603,20.8239715,1.44609412458373,137066,194,6185,3366.85068714632,233806.649083869,22.1610347615198,107340.059278351,7454093.42568933,706.525773195876
"238",2023,2023 Q4,"Greater Anglia","mutli",93.6733716044628,19.6134433489844,0.83958592055304,103311,134,2792,7024.8722596649,300711.289596361,37.0025071633238,146368.980216301,6265566.57129134,770.977611940299
"239",2023,2023 Q4,"London North Eastern Railway","mutli",68.8826002674155,5.77490276,1.30570946374049,13302,11,3240,1782.37739506173,402996.748068052,4.10555555555556,524991.16,118700860.340045,1209.27272727273
"240",2023,2023 Q4,"London Overground","lse",93.1500510552213,46.6701559526,0.322696024677439,133679,82,1505,31010.0704003987,214415.963240823,88.8232558139535,569148.24332439,3935317.37411511,1630.23170731707
"241",2023,2023 Q4,"Merseyrail","regional",90.6490025417854,7.45879228,0.133995237146749,46368,66,1225,6088.8100244898,109383.867058571,37.8514285714286,113012.004242424,2030230.86585983,702.545454545455
"242",2023,2023 Q4,"Northern Trains","regional",72.3582636227869,22.49134975,0.722814998057476,203127,465,6912.1,3253.90977416415,104572.416205998,29.3871616440734,48368.4940860215,1554440.85603758,436.832258064516
"243",2023,2023 Q4,"ScotRail","regional",85.2276845675546,20.93121154,0.621567852798816,173635,357,4968,4213.20683172303,125114.302093159,34.9506843800322,58630.84464986,1741086.42240565,486.372549019608
"244",2023,2023 Q4,"South Western Railway","lse",79.0169325048576,39.36290166,1.14169916753887,137154,187,5217.23,7544.7894112393,218832.439347867,26.2886627578236,210496.800320856,6105343.14191909,733.44385026738
"245",2023,2023 Q4,"Southeastern","lse",83.0088647840699,32.74376811,0.880156188993565,135335,164,4481,7307.245728632,196419.591384415,30.2019638473555,199657.122621951,5366806.03044857,825.213414634146
"246",2023,2023 Q4,"TfW Rail","regional",78.2081658149716,7.04742999,0.271212616154937,77870,248,2993.4,2354.32284024855,90603.5331579264,26.013897240596,28417.0564112903,1093599.25868926,313.991935483871
"247",2023,2023 Q4,"TransPennine Express","regional",76.9243714921224,6.4030524461451,0.468857871539346,25466,19,1602,3996.91163929157,292670.331797345,15.896379525593,337002.760323426,24676730.0810182,1340.31578947368
"248",2023,2023 Q4,"Heathrow Express","lse",79.1948933858481,1.171526,0.030166213423104,13148,3,142,8250.18309859155,212438.122697916,92.5915492957746,390508.666666667,10055404.474368,4382.66666666667
"249",2023,2023 Q4,"Hull Trains","longdistance",75.4975647886477,0.3446584,0.0781854229757145,1188,0,100,3446.584,781854.229757145,11.88,NA,NA,NA
"250",2024,2024 Q1,"Avanti West Coast","longdistance",69.2157123834886,8.33528014,1.58133652926847,21457,16,3288.28,2534.84500711618,480900.814185066,6.52529589937597,520955.00875,98833533.0792794,1341.0625
"251",2024,2024 Q1,"c2c","lse",92.7205785808263,8.92021955,0.211029094586534,26656,25,638.33,13974.3072548682,330595.608206624,41.7589647987718,356808.782,8441163.78346136,1066.24
"252",2024,2024 Q1,"Caledonian Sleeper","regional",90.5944739045492,0.08611322,0.0592794967648435,512,0,257.2,334.81034214619,230480.158494726,1.99066874027994,NA,NA,NA
"253",2024,2024 Q1,"Chiltern Railways","lse",89.7071343436063,5.16533459999999,0.272804279692538,26009,35,913,5657.54063526833,298799.86822841,28.487404162103,147580.988571428,7794407.99121537,743.114285714286
"254",2024,2024 Q1,"CrossCountry","longdistance",79.0641245484306,8.73824433,0.727666396879403,21077,0,1880.5,4646.76646104759,386953.680871791,11.2081893113534,NA,NA,NA
"255",2024,2024 Q1,"East Midlands Railway","mutli",81.3353985165251,7.39939933999999,0.607731557364771,42150,102,2453.76,3015.53507270474,247673.593735643,17.1777190923318,72543.1307843136,5958152.52318403,413.235294117647
"256",2024,2024 Q1,"Elizabeth line","lse",90.8823871374946,55.3887298584161,0.544537199791723,86010,27,1287,43037.0861370754,423105.827343996,66.8298368298368,2051434.4392006,20168044.4367305,3185.55555555556
"257",2024,2024 Q1,"Govia Thameslink Railway","lse",83.3608066839157,70.3912321862972,1.85574568000154,267012,236,7227.1,9739.90012401893,256775.979300347,36.9459395884933,298267.932992785,7863329.1525489,1131.40677966102
"258",2024,2024 Q1,"Great Western Railway","mutli",82.7884993681143,20.31765946,1.43948104045409,136892,197,6215,3269.13265647627,231614.004900095,22.0260659694288,103135.327208122,7307010.35763497,694.883248730965
"259",2024,2024 Q1,"Greater Anglia","mutli",94.1008144397975,19.1948593936519,0.834079901274463,105462,134,2712.67,7076.00238645021,307475.624117369,38.8775634338124,143245.219355611,6224476.87518256,787.029850746269
"260",2024,2024 Q1,"London North Eastern Railway","mutli",80.9410921520522,5.8929545,1.39363071661237,12956,11,3211.95,1834.69683525584,433889.293610539,4.03368670122511,535723.136363636,126693701.510215,1177.81818181818
"261",2024,2024 Q1,"London Overground","lse",93.6323435196236,44.5753267408999,0.309120736894359,130221,82,1506,29598.490531806,205259.45344911,86.4681274900398,543601.54562073,3769765.08407755,1588.06097560976
"262",2024,2024 Q1,"Merseyrail","regional",90.5602589862487,6.77898655999999,0.122219685509644,48276,67,1187.7,5707.65897112065,102904.509143423,40.6466279363476,101178.903880597,1824174.4105917,720.537313432836
"263",2024,2024 Q1,"Northern Trains","regional",83.8650409512635,21.40335782,0.691840279595393,203831,465,6957.38,3076.35314155616,99439.7718099907,29.2970917213089,46028.7264946237,1487828.55826966,438.34623655914
"264",2024,2024 Q1,"ScotRail","regional",90.0796077610787,19.8523876999999,0.589786891101999,176481,358,5398,3677.73021489439,109260.261412004,32.6937754723972,55453.596927374,1647449.41648603,492.963687150838
"265",2024,2024 Q1,"South Western Railway","lse",86.6892035537591,38.72036185,1.12760921016817,136073,187,5284.91,7326.58869309033,213363.938112129,25.7474583294701,207060.75855615,6029995.77630037,727.663101604278
"266",2024,2024 Q1,"Southeastern","lse",86.1861146796837,33.0711346,0.888377588655828,137388,165,4491,7363.86875974171,197812.867658835,30.5918503674015,200431.118787879,5384106.59791411,832.654545454545
"267",2024,2024 Q1,"TfW Rail","regional",87.4337979243135,6.83347333,0.262540630363968,83484,248,3327,2053.94449353772,78912.1221412588,25.092876465284,27554.3279435484,1058631.57404826,336.629032258065
"268",2024,2024 Q1,"TransPennine Express","regional",88.3419132236871,6.35618849310597,0.48219024184407,25919,19,1767.5,3596.14624786759,272809.189162133,14.6642149929279,334536.236479262,25378433.7812668,1364.15789473684
"269",2024,2024 Q1,"Heathrow Express","lse",87.2209239816125,0.975248,0.025112152276992,13021,3,147.5,6611.85084745763,170251.879844014,88.2779661016949,325082.666666667,8370717.425664,4340.33333333333
"270",2024,2024 Q1,"Hull Trains","longdistance",82.2355541521945,0.358172,0.0814720332426739,1131,0,120,2984.76666666667,678933.610355616,9.425,NA,NA,NA
"271",2024,2024 Q2,"Avanti West Coast","longdistance",66.0085244247341,8.46291306,1.66409349166456,21518,16,3288.28,2573.65949979929,506068.063444889,6.54384663106548,528932.06625,104005843.229035,1344.875
"272",2024,2024 Q2,"c2c","lse",92.9992348890589,8.79739082,0.208160262248843,27260,25,638.33,13781.8852631084,326101.330422889,42.7051838390801,351895.6328,8326410.48995372,1090.4
"273",2024,2024 Q2,"Caledonian Sleeper","regional",88.6038347285984,0.07379221,0.0478718530913779,529,0,257.2,286.905948678071,186126.956031796,2.05676516329705,NA,NA,NA
"274",2024,2024 Q2,"Chiltern Railways","lse",93.4176897884004,5.54870148,0.301005501890987,26215,35,913,6077.43864184009,329688.391994509,28.7130339539978,158534.328,8600157.19688534,749
"275",2024,2024 Q2,"CrossCountry","longdistance",81.0500016656117,8.42604148,0.726912825671324,21442,0,1880.5,4480.74526987503,386552.95169972,11.4022866258974,NA,NA,NA
"276",2024,2024 Q2,"East Midlands Railway","mutli",83.1686208155231,7.50596096999999,0.618139904099858,41877,102,2453.76,3058.96296703834,251915.388668761,17.0664612676056,73587.8526470587,6060195.1382339,410.558823529412
"277",2024,2024 Q2,"Elizabeth line","lse",91.8171454262271,59.0307718746803,0.579840069495193,88970,27,1287,45866.9556135822,450536.18453395,69.1297591297591,2186324.88424742,21475558.1294516,3295.18518518519
