"","year_commencing","yQ","operator","region","ppm","p_journey_millions","p_km_billions","trains_planned","number_of_trains_part_cancelled","number_of_trains_full_cancelled","cancellations","quarterly_cancellations_percent","yrly_passenger_journeys","yrly_passenger_k_ms","yrly_complaints_per_100k","yrly_stations_managed","yrly_fte","yrly_cancellations_percentage","yrly_on_time_percentage","yrly_complaints_closed","yrly_priv_track_and_signalling","yrly_priv_rolling_stock","yrly_priv_stations_and_depot","yrly_priv_other_investment","yrly_priv_total_investment","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators","yrly_gov_operational_funding_passenger_transport_executive_grants","yrly_gov_operational_funding_payments_to_infrastructure_managers","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant","yrly_gov_miscellaneous","yrly_gov_total_investment","yrly_priv_track_and_signalling_roll_1","yrly_priv_track_and_signalling_roll_3","yrly_priv_track_and_signalling_roll_5","yrly_priv_track_and_signalling_roll_10","yrly_priv_rolling_stock_roll_1","yrly_priv_rolling_stock_roll_3","yrly_priv_rolling_stock_roll_5","yrly_priv_rolling_stock_roll_10","yrly_priv_stations_and_depot_roll_1","yrly_priv_stations_and_depot_roll_3","yrly_priv_stations_and_depot_roll_5","yrly_priv_stations_and_depot_roll_10","yrly_priv_other_investment_roll_1","yrly_priv_other_investment_roll_3","yrly_priv_other_investment_roll_5","yrly_priv_other_investment_roll_10","yrly_priv_total_investment_roll_1","yrly_priv_total_investment_roll_3","yrly_priv_total_investment_roll_5","yrly_priv_total_investment_roll_10","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_1","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_3","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_5","yrly_gov_operational_funding_payments_to_or_from_franchised_train_operators_roll_10","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_1","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_3","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_5","yrly_gov_operational_funding_passenger_transport_executive_grants_roll_10","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_1","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_3","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_5","yrly_gov_operational_funding_payments_to_infrastructure_managers_roll_10","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_1","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_3","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_5","yrly_gov_enhancements_funding_network_rail_enhancements_spend_or_grant_roll_10","yrly_gov_miscellaneous_roll_1","yrly_gov_miscellaneous_roll_3","yrly_gov_miscellaneous_roll_5","yrly_gov_miscellaneous_roll_10","yrly_gov_total_investment_roll_1","yrly_gov_total_investment_roll_3","yrly_gov_total_investment_roll_5","yrly_gov_total_investment_roll_10","p_journeys_per_fte","p_km_per_fte","trains_planned_per_fte","p_journeys_per_station","p_km_per_station","trains_planned_per_station"
"80",2021,2021 Q4,"TransPennine Express","regional",88.1000098755104,4.97944431775776,0.374531778327731,24592,722,548,910,3.7,16.1724150545912,1.19088380311523,59.6756883089031,19,1427.5,3,62.972137,9651,29.2571271403115,610.169049592079,175.021228444105,92.7009531258261,907.148358302322,7879.8,129.5,7805.6,2127.8,234,18176.7,61.719068271677,80.1044088897237,99.454763519674,107.604416798281,1118.99654489651,2051.91001580791,4372.54046619679,8126.31336171184,351.890650737573,466.807122835772,702.2020935776,764.523301843909,174.110826924153,313.920846020632,731.308237798505,1323.39958850895,1706.71709082991,2912.74239355403,5905.50556109256,10321.840668863,20407.3,21754.5,21668.7,17849.5,258.4,393.9,626.3,1658.4,16068.3,22617.6,32947.8,58817.1,4133.3,6404.4,14693.1,34384.4,396.2,751.7,1375.5,3064.1,41263.5,51922.1,71311.4,115773.5,3488.22719282505,262369.021595608,17.2273204903678,262076.016724093,19712198.8593543,1294.31578947368
"81",2021,2021 Q4,"Heathrow Express","lse",90.7861936720997,0.665806,0.017144174260224,13410,40,466,486,3.6,1.783396,0.045921562435584,21.0833712759253,3,163,3.8,84.1603078,376,29.2571271403115,610.169049592079,175.021228444105,92.7009531258261,907.148358302322,7879.8,129.5,7805.6,2127.8,234,18176.7,61.719068271677,80.1044088897237,99.454763519674,107.604416798281,1118.99654489651,2051.91001580791,4372.54046619679,8126.31336171184,351.890650737573,466.807122835772,702.2020935776,764.523301843909,174.110826924153,313.920846020632,731.308237798505,1323.39958850895,1706.71709082991,2912.74239355403,5905.50556109256,10321.840668863,20407.3,21754.5,21668.7,17849.5,258.4,393.9,626.3,1658.4,16068.3,22617.6,32947.8,58817.1,4133.3,6404.4,14693.1,34384.4,396.2,751.7,1375.5,3064.1,41263.5,51922.1,71311.4,115773.5,4084.69938650307,105178.983191558,82.2699386503067,221935.333333333,5714724.753408,4470
"82",2021,2021 Q4,"Hull Trains","longdistance",86.286424526999,0.22160721,0.051478247060064,1034,14,12,19,1.8,0.761795649999999,0.177111010672611,165.92376183823,0,98,2.1,60.0963775,1264,29.2571271403115,610.169049592079,175.021228444105,92.7009531258261,907.148358302322,7879.8,129.5,7805.6,2127.8,234,18176.7,61.719068271677,80.1044088897237,99.454763519674,107.604416798281,1118.99654489651,2051.91001580791,4372.54046619679,8126.31336171184,351.890650737573,466.807122835772,702.2020935776,764.523301843909,174.110826924153,313.920846020632,731.308237798505,1323.39958850895,1706.71709082991,2912.74239355403,5905.50556109256,10321.840668863,20407.3,21754.5,21668.7,17849.5,258.4,393.9,626.3,1658.4,16068.3,22617.6,32947.8,58817.1,4133.3,6404.4,14693.1,34384.4,396.2,751.7,1375.5,3064.1,41263.5,51922.1,71311.4,115773.5,2261.29806122449,525288.235306776,10.5510204081633,NA,NA,NA
"83",2022,2022 Q1,"Avanti West Coast","longdistance",84.4403270632778,6.10065155,1.18440577937011,17734,358,651,830,4.7,26.58554682,5.09589110940079,185.514333535909,16,3278.647,9.1,40.7865611,49320,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,1860.72228879779,361248.337918083,5.40893850420616,381290.721875,74025361.2106319,1108.375
"84",2022,2022 Q1,"c2c","lse",95.2839447678353,7.625609,0.170988560987904,25327,231,225,341,1.3,33.7749758,0.774532563325171,14.5610763102308,25,633.4,1.9,77.8488336,4918,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,12039.1679823177,269953.522241718,39.9857909693716,305024.36,6839542.43951616,1013.08
"85",2022,2022 Q1,"Caledonian Sleeper","regional",89.161610590182,0.06390814,0.0443778327262195,518,8,14,18,3.5,0.2654175,0.175020957357903,382.416381738205,0,187,2.7,68.0788852,1015,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,341.754759358289,237314.613509195,2.77005347593583,NA,NA,NA
"86",2022,2022 Q1,"Chiltern Railways","lse",94.4250341789457,3.96797643,0.208298541816794,27272,187,450,544,2,19.33668009,1.05128149541006,15.8300183162414,35,895.5,1.9,71.5796858,3061,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,4431.01778894472,232605.853508424,30.4544946957007,113370.755142857,5951386.90905126,779.2
"87",2022,2022 Q1,"CrossCountry","longdistance",88.6144702629081,5.70419903,0.48257943536183,17306,404,293,494,2.9,27.76676335,2.42764183530709,27.7670101582077,0,1913.6,6.5,50.2290055,7710,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2980.8732389214,252184.069482562,9.0436872909699,NA,NA,NA
"88",2022,2022 Q1,"East Midlands Railway","mutli",87.8705596036772,5.32306882,0.443805287861929,39564,607,839,1142,2.9,25.54726028,2.19738659295374,71.0996005087087,102,2294,2.9,53.806156,18164,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2320.4310462075,193463.508222288,17.2467306015693,52186.9492156863,4351032.23394048,387.882352941176
"89",2022,2022 Q1,"Elizabeth line","lse",93.0822961645923,10.4348650399999,0.130521010988586,44994,651,752,1078,2.4,143.14997962006,1.38869963456626,0.678309562164919,24,1255.371429,2.4,85.9749189,971,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,8312.17343245741,103970.034663411,35.8411852943325,434786.043333329,5438375.45785775,1874.75
"90",2022,2022 Q1,"Govia Thameslink Railway","lse",84.757733253925,49.0679504128571,1.27900841530096,256417,6971,12872,16358,6.4,250.372054169999,6.83890136502642,11.8607486360426,235,7413,6,68.4175491,29696,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,6619.17582798558,172535.87148266,34.590179414542,208799.788990881,5442589.00128068,1091.13617021277
"91",2022,2022 Q1,"Great Western Railway","mutli",89.9979156221304,15.3909332799999,1.06087614887079,126794,1331,3065,3731,2.9,77.1823711,5.37024163021619,56.2149094173139,194,6230,3.3,63.6295633,43388,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2470.45478009629,170285.096126933,20.3521669341894,79334.7076288655,5468433.75706593,653.577319587629
"92",2022,2022 Q1,"Greater Anglia","mutli",94.4922679250386,13.714554876258,0.57798503601908,95059,663,1985,2317,2.4,66.6421584700892,2.87865687796816,19.4591536314365,134,2798.69,1.5,81.7130857,12968,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,4900.34797575223,206519.848936138,33.9655338747771,102347.424449687,4313321.16432149,709.39552238806
"93",2022,2022 Q1,"London North Eastern Railway","mutli",86.1855829405856,4.96031836,1.19046096175868,12943,207,342,445,3.4,23.4336859099999,5.58614952370404,119.545854235613,11,3016.5989,4.4,59.2418089,28014,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,1644.34136735911,394636.808280571,4.29059362184346,450938.032727273,108223723.796244,1176.63636363636
"94",2022,2022 Q1,"London Overground","lse",94.6625682214029,36.3134310013152,0.247352156465434,131478,2365,2859,4042,3.1,157.067685343704,1.07567206164514,0.451397751516185,81,1529,3.5,74.7369375,709,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,23749.7913677666,161773.810637955,85.9895356442119,448313.9629792,3053730.32673375,1623.18518518519
"95",2022,2022 Q1,"Merseyrail","regional",97.2974137466742,5.62642594426275,0.0990442546072539,39787,383,252,444,1.1,25.49924967348,0.451489594125841,5.2903517447535,66,1148.5,2.2,73.7959432,1349,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,4898.9342135505,86237.9230363552,34.6425772747061,85248.877943375,1500670.52435233,602.833333333333
"96",2022,2022 Q1,"Northern Trains","regional",84.6557077484146,18.8228482699999,0.54105172132214,184499,3805,8125,10028,5.4,81.36289203,2.47333251613472,19.4031942647504,465,6854,4.2,60.0944151,15787,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2746.25740735336,78939.5566562795,26.9184417858185,40479.2435913976,1163552.08886482,396.772043010753
"97",2022,2022 Q1,"ScotRail","regional",90.3275729811883,12.7939615299999,0.391915705157095,159413,1807,3735,4639,2.9,63.6858751,2.05174312062901,24.9286046161279,355,4925.5,2.9,69.2787541,15876,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2597.49498122016,79568.7148831784,32.3648360572531,36039.3282535208,1103987.90185097,449.050704225352
"98",2022,2022 Q1,"South Western Railway","lse",89.9973517993678,29.5341107,0.808863887333272,126771,2063,3431,4462,3.5,138.36236428,4.01591785839805,17.7591645877591,187,5265.06,2.7,67.7848816,24572,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,5609.45377640521,153628.617211062,24.077788287313,157936.420855615,4325475.333333,677.919786096257
"99",2022,2022 Q1,"Southeastern","lse",89.7411550343084,26.91605189,0.689020254927544,133599,2425,2891,4104,3.1,117.51702986,3.14509289715118,23.7012457115209,164,4555.72,2.8,65.2873844,27853,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,5908.18836320055,151242.889143219,29.3255511752259,164122.267621951,4201343.01785088,814.628048780488
"100",2022,2022 Q1,"TfW Rail","regional",85.3937699161084,4.66354839,0.193726793265984,63704,1751,1740,2616,4.1,23.15811445,0.977299731555713,74.8333809188856,248,2769,4.5,59.7545236,17330,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,1684.1994907909,69962.7277955883,23.0061394005056,18804.6306048387,781156.424459613,256.870967741935
"101",2022,2022 Q1,"TransPennine Express","regional",88.4093296078315,4.45605220769596,0.310413949998682,21627,615,811,1119,5.2,19.2084985270031,1.39074509529489,89.2573668675755,19,1569.5,6.6,52.2345459,17145,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2839.15400299201,197778.878622926,13.7795476266327,234529.063562945,16337576.3157201,1138.26315789474
"102",2022,2022 Q1,"Heathrow Express","lse",89.942584558268,0.668595,0.01721598962688,13237,33,495,511,3.9,4.710825793,0.121301427619468,22.9046890590463,3,183,4.3,79.0822221,1079,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,3653.52459016393,94076.4460485246,72.3333333333333,222865,5738663.20896,4412.33333333333
"103",2022,2022 Q1,"Hull Trains","longdistance",88.7550763198431,0.23410894,0.0550963049746982,1020,10,14,19,1.8,1.14998187,0.261033564777891,148.524080644854,0,101,2.7,53.0680339,1708,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2317.9102970297,545507.970046517,10.0990099009901,NA,NA,NA
"104",2022,2022 Q2,"Avanti West Coast","longdistance",76.6217780077917,7.17189505,1.43724876752717,19875,460,1326,1556,7.8,26.58554682,5.09589110940079,185.514333535909,16,3278.647,9.1,40.7865611,49320,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,2187.45569437637,438366.426006572,6.06195177461923,448243.440625,89828047.9704481,1242.1875
"105",2022,2022 Q2,"c2c","lse",93.2138303961397,8.18400924,0.187144910518452,25520,369,279,463,1.8,33.7749758,0.774532563325171,14.5610763102308,25,633.4,1.9,77.8488336,4918,31.7365833327807,476.026030774052,86.8977619381492,124.669002227816,719.329378272798,4583.7,132.3,8125.8,2175.6,285.8,15303.2,60.9937104730922,93.4556516044577,123.576541204253,135.849244040055,1086.19508036613,1595.02257567056,3534.64519282769,8111.28557900708,261.918990382254,438.788412675722,696.048148449005,802.371996584308,217.369955353642,298.779829151969,611.598600636151,1336.09543034131,1626.47773657512,2426.04646910271,4965.86848311709,10385.6022499728,12463.5,24991,26873.6,23018,261.8,390.7,645.1,1562.3,15931.4,24194.1,35633,61673.3,4303.4,6308.9,12589,33708.1,519.8,682,1276.6,3051,33479.9,56566.7,77017.3,123012.7,12920.7597726555,295460.862833047,40.2904957372908,327360.3696,7485796.42073808,1020.8
